Distance,Correlation,Abs_Correlation
Distance (16 to 60),-0.55823244949509,0.55823244949509
Distance (9 to 12),-0.5581971000212613,0.5581971000212613
Distance (41 to 67),-0.5581785229441009,0.5581785229441009
Distance (16 to 49),-0.5581639099658482,0.5581639099658482
Distance (11 to 53),-0.5581638859658896,0.5581638859658896
Distance (41 to 49),-0.5581603098036473,0.5581603098036473
Distance (10 to 67),-0.5581498093860421,0.5581498093860421
Distance (11 to 61),-0.5580568987827565,0.5580568987827565
Distance (40 to 67),-0.5580084830471588,0.5580084830471588
Distance (12 to 30),-0.5580047180753024,0.5580047180753024
Distance (7 to 57),-0.5579858786126706,0.5579858786126706
Distance (57 to 68),-0.5579832849006059,0.5579832849006059
Distance (12 to 13),-0.5577249182102845,0.5577249182102845
Distance (12 to 51),-0.5576829671830175,0.5576829671830175
Distance (40 to 51),-0.5576313868490536,0.5576313868490536
Distance (12 to 58),-0.557628906403811,0.557628906403811
Distance (40 to 50),-0.5576020349005109,0.5576020349005109
Distance (11 to 59),-0.557591401102952,0.557591401102952
Distance (1 to 7),-0.5575557394640446,0.5575557394640446
Distance (30 to 61),-0.5574611339907811,0.5574611339907811
Distance (56 to 67),-0.557459556111487,0.557459556111487
Distance (17 to 50),-0.5572688743085308,0.5572688743085308
Distance (11 to 51),-0.5572376849764551,0.5572376849764551
Distance (8 to 16),-0.5572166870528777,0.5572166870528777
Distance (13 to 50),-0.5571892314865121,0.5571892314865121
Distance (1 to 10),-0.5571843006986142,0.5571843006986142
Distance (2 to 7),-0.5571802422200532,0.5571802422200532
Distance (30 to 56),-0.5571531342038986,0.5571531342038986
Distance (8 to 13),-0.5571414691133898,0.5571414691133898
Distance (7 to 61),-0.5570961590409229,0.5570961590409229
Distance (10 to 30),-0.5570895678161103,0.5570895678161103
Distance (14 to 60),-0.5570873902862443,0.5570873902862443
Distance (17 to 67),-0.5570711954175155,0.5570711954175155
Distance (30 to 53),-0.5568979443993622,0.5568979443993622
Distance (8 to 67),-0.5568217848747323,0.5568217848747323
Distance (12 to 66),-0.5567805517864273,0.5567805517864273
Distance (31 to 33),-0.5567685524595719,0.5567685524595719
Distance (7 to 36),-0.5567478227676541,0.5567478227676541
Distance (11 to 54),-0.5567331614680847,0.5567331614680847
Distance (18 to 38),-0.5566683629695376,0.5566683629695376
Distance (48 to 66),-0.5566159700892102,0.5566159700892102
Distance (2 to 48),-0.5565698677846761,0.5565698677846761
Distance (9 to 16),-0.5565268052284085,0.5565268052284085
Distance (9 to 67),-0.5565214561714634,0.5565214561714634
Distance (11 to 55),-0.5565195158545448,0.5565195158545448
Distance (15 to 49),-0.556352043795071,0.556352043795071
Distance (11 to 52),-0.5563463206733955,0.5563463206733955
Distance (2 to 10),-0.5563397878340416,0.5563397878340416
Distance (1 to 3),-0.556301486258789,0.556301486258789
Distance (12 to 53),-0.556286679868245,0.556286679868245
Distance (8 to 14),-0.5562785775163487,0.5562785775163487
Distance (50 to 64),-0.5562391173189177,0.5562391173189177
Distance (11 to 58),-0.5562312772474477,0.5562312772474477
Distance (36 to 62),-0.5561208142453343,0.5561208142453343
Distance (12 to 52),-0.5561097585711988,0.5561097585711988
Distance (4 to 10),-0.5561067892824538,0.5561067892824538
Distance (31 to 59),-0.5560846668523672,0.5560846668523672
Distance (16 to 59),-0.5560262506926249,0.5560262506926249
Distance (6 to 58),-0.5559803293748456,0.5559803293748456
Distance (15 to 45),-0.5559119961352594,0.5559119961352594
Distance (9 to 13),-0.5558821017874247,0.5558821017874247
Distance (56 to 66),-0.5558639854337959,0.5558639854337959
Distance (1 to 8),-0.555856717489132,0.555856717489132
Distance (41 to 50),-0.5558471983668641,0.5558471983668641
Distance (16 to 57),-0.5558107024611162,0.5558107024611162
Distance (4 to 40),-0.5557689046123675,0.5557689046123675
Distance (10 to 16),-0.5557232343142953,0.5557232343142953
Distance (11 to 15),-0.5556774083581022,0.5556774083581022
Distance (14 to 61),-0.5555321181521606,0.5555321181521606
Distance (16 to 58),-0.5554354657186993,0.5554354657186993
Distance (10 to 68),-0.5553993926019225,0.5553993926019225
Distance (1 to 48),-0.5553757139101209,0.5553757139101209
Distance (56 to 68),-0.5553708150402148,0.5553708150402148
Distance (2 to 8),-0.5553299200449754,0.5553299200449754
Distance (30 to 36),-0.555293128790056,0.555293128790056
Distance (8 to 15),-0.5552900102504412,0.5552900102504412
Distance (1 to 44),-0.5552866737926413,0.5552866737926413
Distance (11 to 34),-0.5552428933353735,0.5552428933353735
Distance (54 to 63),-0.5551125434424623,0.5551125434424623
Distance (5 to 9),-0.5551087172327616,0.5551087172327616
Distance (9 to 14),-0.5551018492345303,0.5551018492345303
Distance (1 to 9),-0.5550909014639,0.5550909014639
Distance (5 to 6),-0.5550505111173051,0.5550505111173051
Distance (15 to 60),-0.5550445292989223,0.5550445292989223
Distance (31 to 34),-0.5549155894922588,0.5549155894922588
Distance (3 to 38),-0.5548861472702894,0.5548861472702894
Distance (5 to 53),-0.5548644445972313,0.5548644445972313
Distance (17 to 65),-0.5548517283953328,0.5548517283953328
Distance (16 to 61),-0.5548337350540637,0.5548337350540637
Distance (8 to 10),-0.5548171626785022,0.5548171626785022
Distance (5 to 8),-0.5547962645675646,0.5547962645675646
Distance (13 to 59),-0.55478530516092,0.55478530516092
Distance (59 to 68),-0.5547631162775707,0.5547631162775707
Distance (12 to 36),-0.5547214230684033,0.5547214230684033
Distance (8 to 34),-0.5546862950419484,0.5546862950419484
Distance (8 to 53),-0.5546594850651353,0.5546594850651353
Distance (9 to 31),-0.5545406366839633,0.5545406366839633
Distance (4 to 55),-0.554478115178776,0.554478115178776
Distance (12 to 62),-0.55444960357357,0.55444960357357
Distance (9 to 15),-0.5544026131880331,0.5544026131880331
Distance (3 to 43),-0.5543723216643016,0.5543723216643016
Distance (56 to 60),-0.55435912049579,0.55435912049579
Distance (66 to 68),-0.5543181441664816,0.5543181441664816
Distance (2 to 9),-0.5542579552522433,0.5542579552522433
Distance (17 to 66),-0.5542347383655867,0.5542347383655867
Distance (53 to 60),-0.5541731954590059,0.5541731954590059
Distance (11 to 14),-0.554165416102086,0.554165416102086
Distance (5 to 66),-0.5541547558238231,0.5541547558238231
Distance (13 to 65),-0.5541275780745765,0.5541275780745765
Distance (11 to 35),-0.5541088960776358,0.5541088960776358
Distance (50 to 53),-0.554090086160354,0.554090086160354
Distance (3 to 10),-0.5540187910563745,0.5540187910563745
Distance (10 to 11),-0.5539803230317317,0.5539803230317317
Distance (1 to 56),-0.5539012035122637,0.5539012035122637
Distance (62 to 64),-0.553875987350979,0.553875987350979
Distance (8 to 56),-0.5538149177289104,0.5538149177289104
Distance (12 to 35),-0.5537773878453535,0.5537773878453535
Distance (16 to 63),-0.5537285346275094,0.5537285346275094
Distance (3 to 7),-0.5535740545326086,0.5535740545326086
Distance (13 to 68),-0.5535598110489892,0.5535598110489892
Distance (11 to 56),-0.5535417451536835,0.5535417451536835
Distance (12 to 57),-0.5535116547194677,0.5535116547194677
Distance (14 to 48),-0.5534892108709922,0.5534892108709922
Distance (23 to 44),-0.5534865932564651,0.5534865932564651
Distance (8 to 68),-0.5534685419359558,0.5534685419359558
Distance (30 to 48),-0.553468233615791,0.553468233615791
Distance (16 to 62),-0.5534617178398947,0.5534617178398947
Distance (30 to 54),-0.5534460989641051,0.5534460989641051
Distance (12 to 34),-0.5534258434837226,0.5534258434837226
Distance (4 to 8),-0.5534208348108136,0.5534208348108136
Distance (5 to 31),-0.5533776170299853,0.5533776170299853
Distance (5 to 33),-0.5533357677714693,0.5533357677714693
Distance (3 to 39),-0.5533041796385458,0.5533041796385458
Distance (1 to 55),-0.5533003685348381,0.5533003685348381
Distance (8 to 55),-0.5532902997860827,0.5532902997860827
Distance (16 to 68),-0.5532596420202981,0.5532596420202981
Distance (7 to 58),-0.5532069262540675,0.5532069262540675
Distance (10 to 60),-0.5531771458097098,0.5531771458097098
Distance (16 to 56),-0.5530269182845609,0.5530269182845609
Distance (10 to 15),-0.552893576052885,0.552893576052885
Distance (4 to 7),-0.5528789971581525,0.5528789971581525
Distance (17 to 51),-0.5528775883134864,0.5528775883134864
Distance (4 to 9),-0.5528739939294061,0.5528739939294061
Distance (17 to 52),-0.5528597785909388,0.5528597785909388
Distance (6 to 7),-0.5528199785063947,0.5528199785063947
Distance (10 to 50),-0.5527016179260712,0.5527016179260712
Distance (4 to 56),-0.5526934538585708,0.5526934538585708
Distance (50 to 62),-0.5526337327050715,0.5526337327050715
Distance (8 to 33),-0.5526142411210964,0.5526142411210964
Distance (11 to 36),-0.5525808279628668,0.5525808279628668
Distance (34 to 60),-0.5525614549745508,0.5525614549745508
Distance (5 to 57),-0.5525590057459622,0.5525590057459622
Distance (6 to 63),-0.5525453475037493,0.5525453475037493
Distance (3 to 8),-0.5525201151551964,0.5525201151551964
Distance (15 to 61),-0.5524708512769323,0.5524708512769323
Distance (10 to 14),-0.5524638399324739,0.5524638399324739
Distance (56 to 59),-0.5524637482151151,0.5524637482151151
Distance (16 to 50),-0.5524631127214573,0.5524631127214573
Distance (10 to 49),-0.5524549296879901,0.5524549296879901
Distance (12 to 33),-0.5523863845686329,0.5523863845686329
Distance (30 to 31),-0.5523370143040995,0.5523370143040995
Distance (9 to 68),-0.5523210590001282,0.5523210590001282
Distance (11 to 33),-0.5522610768662306,0.5522610768662306
Distance (14 to 59),-0.552251160739617,0.552251160739617
Distance (17 to 55),-0.5522250253462864,0.5522250253462864
Distance (14 to 50),-0.5522042710940055,0.5522042710940055
Distance (13 to 58),-0.5521955322921234,0.5521955322921234
Distance (33 to 60),-0.5521479852559076,0.5521479852559076
Distance (8 to 54),-0.5521350665078992,0.5521350665078992
Distance (2 to 56),-0.5521203153006887,0.5521203153006887
Distance (20 to 22),-0.5520844293382814,0.5520844293382814
Distance (6 to 62),-0.5520608908984608,0.5520608908984608
Distance (51 to 53),-0.551952466331572,0.551952466331572
Distance (4 to 29),-0.5518491548464625,0.5518491548464625
Distance (10 to 34),-0.5518410175351137,0.5518410175351137
Distance (8 to 51),-0.5518084231646622,0.5518084231646622
Distance (56 to 58),-0.5517934043660659,0.5517934043660659
Distance (2 to 55),-0.5517902291636781,0.5517902291636781
Distance (10 to 12),-0.5517415965402463,0.5517415965402463
Distance (9 to 34),-0.5516868351214482,0.5516868351214482
Distance (15 to 59),-0.5516683664804087,0.5516683664804087
Distance (5 to 64),-0.5516556559941895,0.5516556559941895
Distance (7 to 64),-0.5516486612786184,0.5516486612786184
Distance (10 to 13),-0.5515817347493948,0.5515817347493948
Distance (55 to 60),-0.5515643457089658,0.5515643457089658
Distance (3 to 9),-0.5515255117063254,0.5515255117063254
Distance (1 to 57),-0.551523726506124,0.551523726506124
Distance (16 to 67),-0.5515236289553848,0.5515236289553848
Distance (12 to 63),-0.551521099699287,0.551521099699287
Distance (10 to 53),-0.5515194719666988,0.5515194719666988
Distance (30 to 67),-0.5515092532013993,0.5515092532013993
Distance (7 to 49),-0.5514980759681216,0.5514980759681216
Distance (10 to 51),-0.5514726324916546,0.5514726324916546
Distance (11 to 13),-0.5514264748971239,0.5514264748971239
Distance (17 to 36),-0.5514149692658893,0.5514149692658893
Distance (17 to 54),-0.5514050596145904,0.5514050596145904
Distance (4 to 65),-0.551329375544434,0.551329375544434
Distance (10 to 31),-0.5512801102552221,0.5512801102552221
Distance (16 to 64),-0.5512473145436895,0.5512473145436895
Distance (5 to 7),-0.551218477973351,0.551218477973351
Distance (8 to 35),-0.5511436567708042,0.5511436567708042
Distance (2 to 43),-0.551128493174565,0.551128493174565
Distance (54 to 60),-0.5511043236121099,0.5511043236121099
Distance (1 to 65),-0.5510296511914314,0.5510296511914314
Distance (11 to 57),-0.550923807118954,0.550923807118954
Distance (5 to 61),-0.5508660462278974,0.5508660462278974
Distance (1 to 64),-0.5508375110164945,0.5508375110164945
Distance (8 to 65),-0.5506405099680678,0.5506405099680678
Distance (13 to 67),-0.550510356402407,0.550510356402407
Distance (15 to 58),-0.5504823425823062,0.5504823425823062
Distance (9 to 53),-0.5504664136638643,0.5504664136638643
Distance (4 to 54),-0.5503222984410452,0.5503222984410452
Distance (12 to 32),-0.5503161342083736,0.5503161342083736
Distance (14 to 58),-0.550311128737372,0.550311128737372
Distance (11 to 31),-0.5502374678358024,0.5502374678358024
Distance (27 to 45),-0.5501314076185582,0.5501314076185582
Distance (50 to 63),-0.5500901165593021,0.5500901165593021
Distance (15 to 57),-0.5500846529019988,0.5500846529019988
Distance (49 to 55),-0.5499915007002465,0.5499915007002465
Distance (54 to 62),-0.5499341409230105,0.5499341409230105
Distance (60 to 67),-0.5498426694851717,0.5498426694851717
Distance (30 to 41),-0.5498084304700142,0.5498084304700142
Distance (1 to 59),-0.5497793629027672,0.5497793629027672
Distance (1 to 60),-0.549768511222187,0.549768511222187
Distance (1 to 23),-0.5497123034785714,0.5497123034785714
Distance (13 to 62),-0.5497078729401619,0.5497078729401619
Distance (31 to 48),-0.5496813078181897,0.5496813078181897
Distance (5 to 36),-0.5496714418838643,0.5496714418838643
Distance (14 to 68),-0.5496491679202423,0.5496491679202423
Distance (6 to 59),-0.5496277631768145,0.5496277631768145
Distance (57 to 58),-0.5495859473113174,0.5495859473113174
Distance (16 to 25),-0.549569574719334,0.549569574719334
Distance (1 to 2),-0.5495485788148359,0.5495485788148359
Distance (3 to 55),-0.5494236647791696,0.5494236647791696
Distance (8 to 52),-0.5494208337246896,0.5494208337246896
Distance (1 to 54),-0.5494197641448514,0.5494197641448514
Distance (24 to 44),-0.5494189085585823,0.5494189085585823
Distance (49 to 56),-0.5493817071719964,0.5493817071719964
Distance (15 to 28),-0.5493760743800878,0.5493760743800878
Distance (17 to 53),-0.549372072044955,0.549372072044955
Distance (33 to 50),-0.5493700237650238,0.5493700237650238
Distance (10 to 35),-0.5493693826937603,0.5493693826937603
Distance (10 to 52),-0.5493480380141793,0.5493480380141793
Distance (15 to 50),-0.5491826312810563,0.5491826312810563
Distance (2 to 65),-0.5491812119425575,0.5491812119425575
Distance (11 to 62),-0.5491641601852882,0.5491641601852882
Distance (13 to 51),-0.5491374949587359,0.5491374949587359
Distance (12 to 56),-0.5490962727530403,0.5490962727530403
Distance (16 to 24),-0.5490691474588281,0.5490691474588281
Distance (26 to 45),-0.54906495174896,0.54906495174896
Distance (57 to 60),-0.5490572506234369,0.5490572506234369
Distance (1 to 58),-0.5490078242162048,0.5490078242162048
Distance (9 to 56),-0.5489981498968861,0.5489981498968861
Distance (17 to 35),-0.5489951765057571,0.5489951765057571
Distance (13 to 57),-0.5489862558169986,0.5489862558169986
Distance (2 to 57),-0.5489748368600903,0.5489748368600903
Distance (17 to 32),-0.5488756967363609,0.5488756967363609
Distance (9 to 35),-0.5488084262623554,0.5488084262623554
Distance (1 to 43),-0.548788390631016,0.548788390631016
Distance (50 to 54),-0.5487834730393272,0.5487834730393272
Distance (49 to 54),-0.5487294639677838,0.5487294639677838
Distance (35 to 60),-0.5486721554237299,0.5486721554237299
Distance (14 to 57),-0.5486639741990494,0.5486639741990494
Distance (9 to 55),-0.5486436036873833,0.5486436036873833
Distance (15 to 68),-0.5486281580388638,0.5486281580388638
Distance (8 to 36),-0.5486272509323353,0.5486272509323353
Distance (10 to 33),-0.5486179613056172,0.5486179613056172
Distance (3 to 56),-0.5485801540463454,0.5485801540463454
Distance (57 to 59),-0.54848969730735,0.54848969730735
Distance (32 to 49),-0.5484856810551814,0.5484856810551814
Distance (31 to 58),-0.5484699799318324,0.5484699799318324
Distance (28 to 40),-0.5484681583290663,0.5484681583290663
Distance (9 to 33),-0.5484539645242242,0.5484539645242242
Distance (9 to 51),-0.5484532192267507,0.5484532192267507
Distance (10 to 61),-0.5484145125813682,0.5484145125813682
Distance (2 to 21),-0.5483526393337611,0.5483526393337611
Distance (5 to 35),-0.5483211028361906,0.5483211028361906
Distance (16 to 65),-0.5483198831565054,0.5483198831565054
Distance (11 to 12),-0.5482992565181904,0.5482992565181904
Distance (31 to 49),-0.5482545493634935,0.5482545493634935
Distance (11 to 32),-0.5482190745777008,0.5482190745777008
Distance (14 to 29),-0.5481930218594444,0.5481930218594444
Distance (55 to 68),-0.5480868807231608,0.5480868807231608
Distance (16 to 66),-0.5479962447132234,0.5479962447132234
Distance (55 to 59),-0.5479767242038792,0.5479767242038792
Distance (31 to 52),-0.5479585831409978,0.5479585831409978
Distance (10 to 59),-0.54788752574771,0.54788752574771
Distance (17 to 33),-0.5478539281255538,0.5478539281255538
Distance (2 to 54),-0.5477541365074369,0.5477541365074369
Distance (19 to 22),-0.5477179141334972,0.5477179141334972
Distance (2 to 64),-0.5476844061747682,0.5476844061747682
Distance (4 to 41),-0.5476402598178639,0.5476402598178639
Distance (8 to 50),-0.5475349875289638,0.5475349875289638
Distance (21 to 22),-0.5475013646270688,0.5475013646270688
Distance (31 to 43),-0.547447989884229,0.547447989884229
Distance (56 to 57),-0.5473487233299434,0.5473487233299434
Distance (50 to 56),-0.5473477876007212,0.5473477876007212
Distance (5 to 34),-0.5473242167219085,0.5473242167219085
Distance (17 to 34),-0.5473127972590991,0.5473127972590991
Distance (15 to 62),-0.5472784013774972,0.5472784013774972
Distance (8 to 9),-0.5472722648645828,0.5472722648645828
Distance (1 to 63),-0.5472610848646945,0.5472610848646945
Distance (54 to 64),-0.5471844449475591,0.5471844449475591
Distance (49 to 53),-0.5471707834300348,0.5471707834300348
Distance (14 to 62),-0.5471589827446136,0.5471589827446136
Distance (7 to 59),-0.5471032726189954,0.5471032726189954
Distance (14 to 47),-0.5470701745676666,0.5470701745676666
Distance (12 to 64),-0.547045255744344,0.547045255744344
Distance (50 to 55),-0.5470439982858115,0.5470439982858115
Distance (10 to 65),-0.547000563070755,0.547000563070755
Distance (9 to 54),-0.5469826380911911,0.5469826380911911
Distance (8 to 32),-0.5469826018276425,0.5469826018276425
Distance (10 to 54),-0.5469397637187433,0.5469397637187433
Distance (10 to 56),-0.5469021646340558,0.5469021646340558
Distance (10 to 36),-0.5467374758691733,0.5467374758691733
Distance (49 to 64),-0.5467074457831306,0.5467074457831306
Distance (14 to 67),-0.5465688985175485,0.5465688985175485
Distance (16 to 51),-0.5465651494723386,0.5465651494723386
Distance (36 to 60),-0.5465330025655608,0.5465330025655608
Distance (9 to 65),-0.5465150036402187,0.5465150036402187
Distance (10 to 58),-0.5465029469441136,0.5465029469441136
Distance (9 to 50),-0.5464748219671964,0.5464748219671964
Distance (34 to 59),-0.5464376506175133,0.5464376506175133
Distance (31 to 41),-0.5463998265891242,0.5463998265891242
Distance (10 to 55),-0.5463582676978829,0.5463582676978829
Distance (3 to 65),-0.5463581088291696,0.5463581088291696
Distance (9 to 36),-0.5462868367732135,0.5462868367732135
Distance (13 to 63),-0.5462212911386737,0.5462212911386737
Distance (15 to 67),-0.5461875209370255,0.5461875209370255
Distance (2 to 59),-0.5461327888376656,0.5461327888376656
Distance (13 to 30),-0.5461153299418321,0.5461153299418321
Distance (15 to 63),-0.5460431410101091,0.5460431410101091
Distance (4 to 57),-0.5460010831420873,0.5460010831420873
Distance (13 to 55),-0.5459591152428303,0.5459591152428303
Distance (11 to 63),-0.5459342381773695,0.5459342381773695
Distance (16 to 52),-0.5459134912120793,0.5459134912120793
Distance (9 to 52),-0.5459071478066313,0.5459071478066313
Distance (3 to 22),-0.5458847364856522,0.5458847364856522
Distance (13 to 52),-0.5458324461809356,0.5458324461809356
Distance (2 to 58),-0.5458131214407902,0.5458131214407902
Distance (5 to 52),-0.5457855804791611,0.5457855804791611
Distance (1 to 62),-0.5456471917489109,0.5456471917489109
Distance (1 to 66),-0.5456153582509504,0.5456153582509504
Distance (54 to 68),-0.5455676624484324,0.5455676624484324
Distance (18 to 22),-0.5455635871026506,0.5455635871026506
Distance (30 to 66),-0.5455583870778408,0.5455583870778408
Distance (8 to 57),-0.5455492216403773,0.5455492216403773
Distance (16 to 23),-0.5454777108724972,0.5454777108724972
Distance (31 to 68),-0.5454194764294443,0.5454194764294443
Distance (16 to 26),-0.5453754961312073,0.5453754961312073
Distance (15 to 43),-0.5453034013666436,0.5453034013666436
Distance (1 to 61),-0.545292177419389,0.545292177419389
Distance (15 to 56),-0.5452814328195908,0.5452814328195908
Distance (5 to 67),-0.5451286546678346,0.5451286546678346
Distance (55 to 58),-0.5451239964347784,0.5451239964347784
Distance (2 to 60),-0.5451148549609625,0.5451148549609625
Distance (35 to 59),-0.5451126135566653,0.5451126135566653
Distance (5 to 58),-0.5450664818485234,0.5450664818485234
Distance (32 to 64),-0.5450434483065055,0.5450434483065055
Distance (13 to 66),-0.544849001077047,0.544849001077047
Distance (12 to 31),-0.5448125845906945,0.5448125845906945
Distance (30 to 55),-0.5447686594317905,0.5447686594317905
Distance (4 to 42),-0.5447522750115565,0.5447522750115565
Distance (15 to 46),-0.5447218146294769,0.5447218146294769
Distance (3 to 54),-0.5446872938205523,0.5446872938205523
Distance (53 to 59),-0.54466663162002,0.54466663162002
Distance (33 to 49),-0.5446486192771406,0.5446486192771406
Distance (60 to 65),-0.5446428793913315,0.5446428793913315
Distance (7 to 62),-0.544631543633511,0.544631543633511
Distance (34 to 50),-0.5445700364202197,0.5445700364202197
Distance (31 to 57),-0.5445353747521445,0.5445353747521445
Distance (54 to 59),-0.5445156648444404,0.5445156648444404
Distance (7 to 63),-0.5444871668670965,0.5444871668670965
Distance (49 to 65),-0.5444814781262453,0.5444814781262453
Distance (14 to 63),-0.5444461871871397,0.5444461871871397
Distance (6 to 60),-0.5444135764555725,0.5444135764555725
Distance (7 to 60),-0.5442993000485065,0.5442993000485065
Distance (55 to 67),-0.544284074008901,0.544284074008901
Distance (22 to 38),-0.544184483203728,0.544184483203728
Distance (4 to 64),-0.5441706674169856,0.5441706674169856
Distance (16 to 55),-0.5440600786482146,0.5440600786482146
Distance (13 to 32),-0.5440467339248218,0.5440467339248218
Distance (55 to 62),-0.5440038774447412,0.5440038774447412
Distance (30 to 43),-0.5439106197698875,0.5439106197698875
Distance (1 to 53),-0.5438870365214935,0.5438870365214935
Distance (1 to 68),-0.5437180069411646,0.5437180069411646
Distance (10 to 32),-0.5436949516979153,0.5436949516979153
Distance (3 to 57),-0.5436895676421084,0.5436895676421084
Distance (19 to 38),-0.5436455882445997,0.5436455882445997
Distance (9 to 49),-0.5435557461531433,0.5435557461531433
Distance (34 to 56),-0.5435346447526508,0.5435346447526508
Distance (13 to 33),-0.5435301092315372,0.5435301092315372
Distance (4 to 66),-0.5434377571614982,0.5434377571614982
Distance (36 to 59),-0.5434072151028554,0.5434072151028554
Distance (31 to 61),-0.5433404014213854,0.5433404014213854
Distance (14 to 51),-0.5433403813764369,0.5433403813764369
Distance (51 to 54),-0.5433165049372191,0.5433165049372191
Distance (16 to 54),-0.5432653864295942,0.5432653864295942
Distance (2 to 66),-0.5431860689858746,0.5431860689858746
Distance (60 to 64),-0.5431579940074303,0.5431579940074303
Distance (4 to 53),-0.5431439735733434,0.5431439735733434
Distance (3 to 28),-0.5430908774989317,0.5430908774989317
Distance (55 to 61),-0.54308844766925,0.54308844766925
Distance (30 to 65),-0.5430768042764379,0.5430768042764379
Distance (1 to 67),-0.5430014866848144,0.5430014866848144
Distance (8 to 58),-0.5429994584406063,0.5429994584406063
Distance (9 to 60),-0.5429830300683611,0.5429830300683611
Distance (32 to 62),-0.5429202391399197,0.5429202391399197
Distance (9 to 32),-0.542860738123588,0.542860738123588
Distance (2 to 63),-0.5427945235319972,0.5427945235319972
Distance (50 to 52),-0.5425854224681667,0.5425854224681667
Distance (55 to 63),-0.5425660552035859,0.5425660552035859
Distance (32 to 63),-0.5424244304638848,0.5424244304638848
Distance (35 to 56),-0.5423026807560815,0.5423026807560815
Distance (51 to 52),-0.5421102876385445,0.5421102876385445
Distance (5 to 63),-0.5420909053440536,0.5420909053440536
Distance (5 to 51),-0.5418939463780581,0.5418939463780581
Distance (49 to 66),-0.5417584251323034,0.5417584251323034
Distance (34 to 57),-0.5416723003805926,0.5416723003805926
Distance (13 to 54),-0.5416599270400673,0.5416599270400673
Distance (34 to 51),-0.5416110479487205,0.5416110479487205
Distance (3 to 64),-0.5415818730123987,0.5415818730123987
Distance (13 to 34),-0.5415342981856726,0.5415342981856726
Distance (2 to 53),-0.5415335221107093,0.5415335221107093
Distance (11 to 64),-0.5415029829922526,0.5415029829922526
Distance (15 to 64),-0.5415023707298354,0.5415023707298354
Distance (35 to 50),-0.5414108053016548,0.5414108053016548
Distance (8 to 49),-0.5413550130090702,0.5413550130090702
Distance (15 to 66),-0.5413549168457663,0.5413549168457663
Distance (13 to 53),-0.5413179717050693,0.5413179717050693
Distance (32 to 60),-0.5412843734588525,0.5412843734588525
Distance (15 to 51),-0.5412675666561312,0.5412675666561312
Distance (13 to 36),-0.5412566752424013,0.5412566752424013
Distance (8 to 61),-0.5412056027566357,0.5412056027566357
Distance (16 to 53),-0.5411349147137269,0.5411349147137269
Distance (9 to 58),-0.5410394493868943,0.5410394493868943
Distance (51 to 56),-0.5410308682427588,0.5410308682427588
Distance (1 to 49),-0.5409914973537133,0.5409914973537133
Distance (16 to 28),-0.5409105649097228,0.5409105649097228
Distance (14 to 56),-0.5408780166607228,0.5408780166607228
Distance (49 to 57),-0.5407838980484561,0.5407838980484561
Distance (16 to 32),-0.5407271030499545,0.5407271030499545
Distance (10 to 57),-0.540681294675894,0.540681294675894
Distance (14 to 66),-0.5406725764465034,0.5406725764465034
Distance (13 to 35),-0.5405349218972609,0.5405349218972609
Distance (55 to 57),-0.5404864571692154,0.5404864571692154
Distance (51 to 55),-0.5404152229716486,0.5404152229716486
Distance (9 to 61),-0.5403649211815529,0.5403649211815529
Distance (9 to 57),-0.5403610588424873,0.5403610588424873
Distance (56 to 61),-0.5403421950720927,0.5403421950720927
Distance (14 to 65),-0.5402207536855972,0.5402207536855972
Distance (33 to 59),-0.5401864201352936,0.5401864201352936
Distance (2 to 62),-0.5401734943707301,0.5401734943707301
Distance (4 to 30),-0.5401477724300644,0.5401477724300644
Distance (36 to 50),-0.5401144588795759,0.5401144588795759
Distance (58 to 59),-0.5400215820248891,0.5400215820248891
Distance (14 to 52),-0.5399875080419906,0.5399875080419906
Distance (33 to 56),-0.539987431013631,0.539987431013631
Distance (2 to 61),-0.5398905542005343,0.5398905542005343
Distance (34 to 58),-0.5398227561555743,0.5398227561555743
Distance (1 to 52),-0.5397853010814324,0.5397853010814324
Distance (50 to 65),-0.5397250058849978,0.5397250058849978
Distance (52 to 54),-0.5397035865752567,0.5397035865752567
Distance (13 to 64),-0.5396921005318706,0.5396921005318706
Distance (15 to 65),-0.5396830428297508,0.5396830428297508
Distance (31 to 40),-0.5396241833720881,0.5396241833720881
Distance (35 to 58),-0.53961563703129,0.53961563703129
Distance (5 to 68),-0.5396061353833047,0.5396061353833047
Distance (34 to 54),-0.5395924006950397,0.5395924006950397
Distance (67 to 68),-0.5395713476578601,0.5395713476578601
Distance (35 to 57),-0.5395244140682549,0.5395244140682549
Distance (4 to 58),-0.5394142149983037,0.5394142149983037
Distance (54 to 61),-0.5394079335672398,0.5394079335672398
Distance (36 to 56),-0.539388502877903,0.539388502877903
Distance (9 to 59),-0.5393814748907232,0.5393814748907232
Distance (2 to 67),-0.5393471946761557,0.5393471946761557
Distance (2 to 68),-0.5391855196679471,0.5391855196679471
Distance (16 to 33),-0.5391794156451328,0.5391794156451328
Distance (62 to 63),-0.5391286078608792,0.5391286078608792
Distance (15 to 52),-0.5390623663168189,0.5390623663168189
Distance (36 to 58),-0.539051030184709,0.539051030184709
Distance (3 to 58),-0.5389160684382773,0.5389160684382773
Distance (13 to 56),-0.538915675758092,0.538915675758092
Distance (59 to 65),-0.5387906663525903,0.5387906663525903
Distance (17 to 28),-0.5387891487258177,0.5387891487258177
